S.No,Time,Cycle,Lo-V,Hi-V,V-rise,Intensify,P-rise,Biscuit_Thick,Cast pressure,Cycle Time,,,
2113,17:22:52,5033094,0.26,4.57,25,241,44,22,964,00:00:48,,,
2114,17:23:39,5033095,0.26,4.59,25,242,42,23,968,00:00:47,,,
2115,17:24:27,5033096,0.26,4.57,25,241,41,22,964,00:00:48,,,
2116,17:25:14,5033097,0.26,4.6,25,241,40,22,964,00:00:47,,,
2117,17:26:02,5033098,0.26,4.63,23,241,43,20,964,00:00:48,,,
2118,17:26:50,5033099,0.26,4.61,24,241,39,22,964,00:00:48,,,
2119,17:27:37,5033100,0.26,4.66,24,241,41,20,964,00:00:47,,,
2120,17:28:26,5033101,0.26,4.66,23,242,45,22,968,00:00:49,,,
2121,17:30:38,5033102,0.26,4.6,23,245,39,30,980,00:02:12,,,
2122,17:31:39,5033103,0.26,4.42,25,238,40,20,952,00:01:01,,,
2123,17:32:26,5033104,0.26,4.56,24,242,41,21,968,00:00:47,,,
2124,17:33:13,5033105,0.26,3.99,20,241,41,23,964,00:00:47,,,
2125,17:34:01,5033106,0.26,4.06,21,241,40,21,964,00:00:48,,,
2126,17:34:49,5033107,0.26,4.12,20,240,44,23,960,00:00:48,,,
2127,17:35:36,5033108,0.26,4.13,21,241,48,21,964,00:00:47,,,
2128,17:36:24,5033109,0.26,4.16,20,242,41,22,968,00:00:48,,,
2129,17:37:12,5033110,0.26,4.11,20,240,40,22,960,00:00:48,,,
2130,17:38:00,5033111,0.26,4.14,23,241,41,20,964,00:00:48,,,
2131,17:38:48,5033112,0.26,4.13,22,241,45,21,964,00:00:48,,,
2132,17:39:38,5033113,0.26,4.07,20,241,39,20,964,00:00:50,,,
2133,17:40:24,5033114,0.26,4.1,23,241,41,21,964,00:00:46,,,
2134,17:41:11,5033115,0.26,4.07,24,241,42,21,964,00:00:47,,,
2135,17:41:59,5033116,0.26,4.18,20,241,40,11,964,00:00:48,,,
2136,17:43:31,5033117,0.26,3.97,21,240,41,23,960,00:01:32,,,
2137,17:44:20,5033118,0.26,4.13,21,240,41,20,960,00:00:49,,,
2138,17:45:08,5033119,0.26,4.14,20,241,42,19,964,00:00:48,,,
2139,17:45:56,5033120,0.26,4.03,19,241,42,17,964,00:00:48,,,
2140,17:46:44,5033121,0.26,4.13,23,240,40,19,960,00:00:48,,,
2141,17:47:32,5033122,0.26,4.15,22,241,40,20,964,00:00:48,,,
2142,17:48:20,5033123,0.26,4.15,20,240,41,18,960,00:00:48,,,
2143,17:49:08,5033124,0.26,4.11,20,240,41,18,960,00:00:48,,,
2144,17:49:56,5033125,0.26,4.15,20,241,39,17,964,00:00:48,,,
2145,17:50:44,5033126,0.26,4.13,22,243,40,17,972,00:00:48,,,
2146,17:51:32,5033127,0.26,4.15,21,242,42,16,968,00:00:48,,,
2147,17:52:20,5033128,0.26,4.13,21,242,41,17,968,00:00:48,,,
2148,17:53:08,5033129,0.26,4.05,22,241,43,21,964,00:00:48,,,
2149,17:53:56,5033130,0.26,4.07,21,241,44,20,964,00:00:48,,,
2150,17:54:43,5033131,0.26,4.13,23,240,46,20,960,00:00:47,,,
2151,17:55:32,5033132,0.26,4.11,20,242,41,21,968,00:00:49,,,
2152,17:56:20,5033133,0.26,4.13,22,241,41,19,964,00:00:48,,,
2153,17:57:08,5033134,0.26,4.14,23,241,43,20,964,00:00:48,,,
2154,17:57:56,5033135,0.26,4.11,20,241,42,19,964,00:00:48,,,
2155,17:58:44,5033136,0.26,4.11,21,241,40,20,964,00:00:48,,,
2156,17:59:32,5033137,0.26,4.1,22,242,40,19,968,00:00:48,,,
2157,18:00:19,5033138,0.26,4.26,21,241,40,20,964,00:00:47,,,
2158,18:01:08,5033139,0.26,4.1,20,241,39,20,964,00:00:49,,,
2159,18:01:55,5033140,0.26,4.12,21,242,41,20,968,00:00:47,,,
2160,18:02:43,5033141,0.26,4.25,22,241,41,19,964,00:00:48,,,
2161,18:03:31,5033142,0.26,4.06,22,241,40,19,964,00:00:48,,,
2162,18:04:19,5033143,0.26,4.14,21,242,40,20,968,00:00:48,,,
2163,18:05:08,5033144,0.26,4.15,22,243,44,20,972,00:00:49,,,
2164,18:05:55,5033145,0.26,4.15,22,242,44,19,968,00:00:47,,,
2165,18:06:43,5033146,0.26,4.07,21,244,39,21,976,00:00:48,,,
2166,18:09:13,5033147,0.26,4.07,23,241,40,29,964,00:02:30,,,
2167,18:10:01,5033148,0.26,4.15,20,241,42,19,964,00:00:48,,,
2168,18:11:37,5033149,0.26,4.12,23,243,42,22,972,00:01:36,,,
2169,18:12:25,5033150,0.26,4.14,23,241,43,20,964,00:00:48,,,
2170,18:13:13,5033151,0.26,4.13,21,240,46,20,960,00:00:48,,,
2171,18:14:01,5033152,0.26,4.13,23,242,41,20,968,00:00:48,,,
2172,18:14:49,5033153,0.26,4.01,21,242,42,20,968,00:00:48,,,
2173,18:15:37,5033154,0.26,4.06,22,242,40,21,968,00:00:48,,,
2174,18:16:25,5033155,0.26,4.11,23,243,39,20,972,00:00:48,,,
2175,18:19:08,5033156,0.26,4.04,21,241,38,30,964,00:02:43,,,
2176,18:19:56,5033157,0.26,4.05,20,241,41,20,964,00:00:48,,,
2177,18:20:44,5033158,0.26,4.13,22,240,42,18,960,00:00:48,,,
2178,18:21:32,5033159,0.26,4.17,24,241,44,19,964,00:00:48,,,
2179,18:22:20,5033160,0.26,4.14,22,241,39,19,964,00:00:48,,,
2180,18:23:07,5033161,0.26,4.13,22,243,42,19,972,00:00:47,,,
2181,18:23:55,5033162,0.26,4.14,23,240,38,20,960,00:00:48,,,
2182,18:24:43,5033163,0.26,4.12,22,240,43,18,960,00:00:48,,,
2183,18:25:31,5033164,0.26,4.14,22,240,38,19,960,00:00:48,,,
2184,18:26:19,5033165,0.26,4.08,23,240,40,19,960,00:00:48,,,
2185,18:27:07,5033166,0.26,4.11,21,241,41,19,964,00:00:48,,,
2186,18:27:55,5033167,0.26,4.14,21,240,44,19,960,00:00:48,,,
2187,18:28:44,5033168,0.26,4.15,21,244,46,18,976,00:00:49,,,
2188,18:29:31,5033169,0.26,4.14,22,242,42,19,968,00:00:47,,,
2189,18:30:19,5033170,0.26,4.14,21,241,41,19,964,00:00:48,,,
2190,18:31:07,5033171,0.26,4.22,22,241,40,21,964,00:00:48,,,
2191,18:31:53,5033172,0.26,4.33,21,242,43,19,968,00:00:46,,,
2192,18:32:40,5033173,0.26,4.15,20,242,40,19,968,00:00:47,,,
2193,18:33:27,5033174,0.26,4.14,21,242,40,20,968,00:00:47,,,
2194,18:34:14,5033175,0.26,4.22,22,241,36,20,964,00:00:47,,,
2195,18:35:19,5033176,0.26,4.14,22,244,47,15,976,00:01:05,,,
2196,18:36:06,5033177,0.26,4.14,20,243,41,18,972,00:00:47,,,
2197,18:36:52,5033178,0.26,4.19,20,242,39,20,968,00:00:46,,,
2198,18:37:40,5033179,0.26,4.15,22,241,40,18,964,00:00:48,,,
2199,18:38:27,5033180,0.26,4.18,21,242,40,19,968,00:00:47,,,
2200,18:39:13,5033181,0.26,4.11,22,241,38,20,964,00:00:46,,,
2201,18:40:00,5033182,0.26,4.21,22,240,45,19,960,00:00:47,,,
2202,18:40:47,5033183,0.26,4.22,24,241,38,20,964,00:00:47,,,
2203,18:41:34,5033184,0.26,4.14,21,241,45,21,964,00:00:47,,,
2204,18:42:21,5033185,0.26,4.17,23,244,42,20,976,00:00:47,,,
2205,18:43:08,5033186,0.26,4.2,22,241,45,20,964,00:00:47,,,
2206,18:43:55,5033187,0.26,4.21,20,242,42,18,968,00:00:47,,,
2207,18:44:42,5033188,0.26,4.17,20,242,38,21,968,00:00:47,,,
2208,18:45:29,5033189,0.26,4.14,23,241,40,19,964,00:00:47,,,
2209,18:46:16,5033190,0.26,4.14,21,242,40,20,968,00:00:47,,,
2210,18:47:03,5033191,0.26,4.15,21,242,38,18,968,00:00:47,,,
2211,18:47:51,5033192,0.26,4.21,21,241,41,19,964,00:00:48,,,
2212,18:48:38,5033193,0.26,4.19,21,242,40,19,968,00:00:47,,,
2213,18:49:25,5033194,0.26,4.14,23,241,37,20,964,00:00:47,,,
2214,18:50:12,5033195,0.26,4.13,21,241,40,19,964,00:00:47,,,
2215,18:50:58,5033196,0.26,4.13,20,242,41,20,968,00:00:46,,,
2216,18:51:46,5033197,0.26,4.14,20,241,43,19,964,00:00:48,,,
2217,18:52:32,5033198,0.26,4.14,20,242,40,20,968,00:00:46,,,
2218,18:53:20,5033199,0.26,4.14,21,242,44,20,968,00:00:48,,,
2219,18:54:07,5033200,0.26,4.18,20,241,41,20,964,00:00:47,,,
2220,18:54:54,5033201,0.26,4.17,23,244,48,20,976,00:00:47,,,
2221,18:55:41,5033202,0.26,4.23,24,242,39,21,968,00:00:47,,,
2222,18:56:28,5033203,0.26,4.15,20,241,47,19,964,00:00:47,,,
2223,18:57:15,5033204,0.26,4.14,23,242,48,19,968,00:00:47,,,
2224,18:58:02,5033205,0.26,4.23,23,242,40,19,968,00:00:47,,,
2225,18:58:49,5033206,0.26,4.16,21,241,45,19,964,00:00:47,,,
2226,18:59:36,5033207,0.26,4.17,21,240,41,20,960,00:00:47,,,
2227,19:00:23,5033208,0.26,4.13,23,242,41,19,968,00:00:47,,,
2228,19:01:11,5033209,0.26,4.12,21,243,40,19,972,00:00:48,,,
2229,19:01:58,5033210,0.26,3.57,20,242,45,20,968,00:00:47,,,
2230,19:03:27,5033211,0.25,3.89,21,235,44,29,940,00:01:29,,,
2231,19:04:14,5033212,0.26,4.02,20,241,38,19,964,00:00:47,,,
2232,19:05:01,5033213,0.26,4.04,21,244,42,20,976,00:00:47,,,
2233,19:05:49,5033214,0.26,4.05,21,242,40,21,968,00:00:48,,,
2234,19:06:35,5033215,0.25,4,22,241,45,20,964,00:00:46,,,
2235,19:07:24,5033216,0.26,3.84,22,241,32,21,964,00:00:49,,,
2236,19:08:11,5033217,0.25,3.91,23,242,30,19,968,00:00:47,,,
2237,19:15:17,5033219,0.26,4.11,22,242,42,20,968,00:07:06,,,
2238,19:15:57,5033220,0.26,4.03,24,242,40,19,968,00:00:40,,,
2239,19:16:43,5033221,0.26,4.15,22,242,42,19,968,00:00:46,,,
2240,19:17:24,5033222,0.26,4.21,22,243,40,20,972,00:00:41,,,
2241,19:18:08,5033223,0.26,4.23,23,242,41,19,968,00:00:44,,,
2242,19:18:53,5033224,0.26,4.14,23,243,42,20,972,00:00:45,,,
2243,19:19:38,5033225,0.26,4.2,21,242,47,18,968,00:00:45,,,
2244,19:20:22,5033226,0.26,4.25,22,243,47,19,972,00:00:44,,,
2245,19:21:07,5033227,0.26,4.22,24,242,45,19,968,00:00:45,,,
2246,19:21:52,5033228,0.26,4.21,20,244,40,19,976,00:00:45,,,
2247,19:22:36,5033229,0.26,4.25,23,243,47,20,972,00:00:44,,,
2248,19:23:21,5033230,0.26,4.23,21,243,45,19,972,00:00:45,,,
2249,19:24:06,5033231,0.26,4.5,26,243,42,19,972,00:00:45,,,
2250,19:24:51,5033232,0.26,4.19,21,243,44,18,972,00:00:45,,,
2251,19:25:35,5033233,0.26,4.23,20,243,42,20,972,00:00:44,,,
2252,19:26:20,5033234,0.26,4.18,22,243,38,20,972,00:00:45,,,
2253,19:27:05,5033235,0.26,4.21,20,243,48,20,972,00:00:45,,,
2254,19:27:50,5033236,0.26,4.18,20,243,40,20,972,00:00:45,,,
2255,19:28:35,5033237,0.26,4.2,22,243,42,19,972,00:00:45,,,
2256,19:29:20,5033238,0.26,4.24,23,243,39,19,972,00:00:45,,,
2257,19:30:04,5033239,0.26,4.23,21,243,45,18,972,00:00:44,,,
2258,19:30:49,5033240,0.26,4.23,21,243,48,19,972,00:00:45,,,
2259,19:31:33,5033241,0.26,4.2,21,243,45,18,972,00:00:44,,,
2260,19:32:18,5033242,0.26,4.21,21,243,40,17,972,00:00:45,,,
2261,19:33:03,5033243,0.26,4.28,21,243,41,18,972,00:00:45,,,
2262,19:33:47,5033244,0.26,4.23,24,243,42,18,972,00:00:44,,,
2263,19:34:32,5033245,0.26,4.23,22,243,41,18,972,00:00:45,,,
2264,19:35:17,5033246,0.26,4.22,21,243,39,19,972,00:00:45,,,
2265,19:36:01,5033247,0.26,4.24,23,243,43,19,972,00:00:44,,,
2266,19:36:46,5033248,0.26,4.19,23,243,40,18,972,00:00:45,,,
2267,19:37:31,5033249,0.26,4.25,21,243,42,19,972,00:00:45,,,
2268,19:38:15,5033250,0.26,4.21,24,243,44,19,972,00:00:44,,,
2269,19:39:00,5033251,0.26,4.2,20,243,38,17,972,00:00:45,,,
2270,19:39:45,5033252,0.26,4.25,23,243,37,18,972,00:00:45,,,
2271,19:40:30,5033253,0.26,4.28,22,243,42,19,972,00:00:45,,,
2272,19:41:15,5033254,0.26,4.21,21,243,42,19,972,00:00:45,,,
2273,19:42:00,5033255,0.26,4.25,22,243,41,17,972,00:00:45,,,
2274,19:42:44,5033256,0.26,4.23,20,243,41,18,972,00:00:44,,,
2275,19:43:29,5033257,0.26,4.25,22,242,48,18,968,00:00:45,,,
2276,19:44:14,5033258,0.26,4.24,22,243,44,17,972,00:00:45,,,
2277,19:44:59,5033259,0.26,4.23,22,242,48,19,968,00:00:45,,,
2278,19:45:45,5033260,0.26,4.24,21,242,44,19,968,00:00:46,,,
2279,19:46:29,5033261,0.26,4.24,20,243,41,19,972,00:00:44,,,
2280,19:47:15,5033262,0.26,4.23,21,242,40,19,968,00:00:46,,,
2281,19:47:59,5033263,0.26,4.23,20,243,38,18,972,00:00:44,,,
2282,19:48:44,5033264,0.26,4.22,22,243,42,19,972,00:00:45,,,
2283,19:49:30,5033265,0.26,4.24,21,241,44,19,964,00:00:46,,,
2284,19:50:14,5033266,0.26,4.24,22,243,44,20,972,00:00:44,,,
2285,19:50:59,5033267,0.26,4.24,24,243,48,19,972,00:00:45,,,
2286,19:51:44,5033268,0.26,4.24,20,244,40,19,976,00:00:45,,,
2287,19:52:28,5033269,0.26,4.19,22,243,44,20,972,00:00:44,,,
2288,19:53:14,5033270,0.26,4.21,22,242,38,20,968,00:00:46,,,
2289,19:53:59,5033271,0.26,4.23,20,243,44,19,972,00:00:45,,,
2290,19:58:25,5033277,0.26,4.19,21,241,45,20,964,00:04:26,,,
2291,19:59:23,5033278,0.26,4.15,21,240,40,19,960,00:00:58,,,
2292,20:00:09,5033279,0.26,4.2,23,241,40,17,964,00:00:46,,,
2293,20:01:07,5033280,0.26,4.18,23,239,42,20,956,00:00:58,,,
2294,20:01:51,5033281,0.26,4.24,23,244,45,19,976,00:00:44,,,
2295,20:02:36,5033282,0.26,4.24,23,243,47,19,972,00:00:45,,,
2296,20:03:20,5033283,0.26,4.24,20,243,48,19,972,00:00:44,,,
2297,20:04:09,5033284,0.26,4.3,21,243,44,19,972,00:00:49,,,
2298,20:04:50,5033285,0.26,4.24,24,243,48,19,972,00:00:41,,,
2299,20:05:36,5033286,0.26,4.23,21,243,41,19,972,00:00:46,,,
2300,20:06:21,5033287,0.26,4.31,24,243,39,17,972,00:00:45,,,
2301,20:07:07,5033288,0.26,4.38,22,243,48,19,972,00:00:46,,,
2302,20:07:53,5033289,0.26,4.2,24,242,40,17,968,00:00:46,,,
2303,20:08:38,5033290,0.26,4.21,22,242,41,19,968,00:00:45,,,
2304,20:09:24,5033291,0.26,4.24,21,243,40,19,972,00:00:46,,,
2305,20:10:10,5033292,0.26,4.24,23,243,39,19,972,00:00:46,,,
2306,20:10:55,5033293,0.26,4.27,21,242,43,19,968,00:00:45,,,
2307,20:11:41,5033294,0.26,4.18,20,243,38,19,972,00:00:46,,,
2308,20:12:26,5033295,0.26,4.19,21,243,40,18,972,00:00:45,,,
2309,20:13:12,5033296,0.26,4.23,24,242,42,19,968,00:00:46,,,
2310,20:13:58,5033297,0.26,4.23,21,242,39,19,968,00:00:46,,,
2311,20:14:43,5033298,0.26,4.27,21,243,40,18,972,00:00:45,,,
2312,20:15:29,5033299,0.26,4.23,22,243,48,19,972,00:00:46,,,
2313,20:16:15,5033300,0.26,4.2,23,243,48,19,972,00:00:46,,,
2314,20:17:00,5033301,0.26,4.15,21,243,48,19,972,00:00:45,,,
2315,20:17:46,5033302,0.26,4.21,24,242,44,20,968,00:00:46,,,
2316,20:18:32,5033303,0.26,4.22,22,243,40,17,972,00:00:46,,,
2317,20:19:18,5033304,0.26,4.07,20,243,41,20,972,00:00:46,,,
2318,20:20:04,5033305,0.26,4.15,24,242,47,20,968,00:00:46,,,
2319,20:20:49,5033306,0.26,4.15,20,243,46,20,972,00:00:45,,,
2320,20:21:35,5033307,0.26,4.21,20,242,43,20,968,00:00:46,,,
2321,20:22:20,5033308,0.26,4.23,22,243,39,20,972,00:00:45,,,
2322,20:23:06,5033309,0.26,4.14,21,243,40,20,972,00:00:46,,,
2323,20:23:51,5033310,0.26,4.23,21,243,44,21,972,00:00:45,,,
2324,20:24:37,5033311,0.26,4.23,23,242,40,20,968,00:00:46,,,
2325,20:25:23,5033312,0.26,4.11,22,243,40,20,972,00:00:46,,,
2326,20:26:08,5033313,0.26,4.23,20,242,47,20,968,00:00:45,,,
2327,20:26:54,5033314,0.26,4.23,23,242,47,19,968,00:00:46,,,
2328,20:27:39,5033315,0.26,4.15,20,243,40,19,972,00:00:45,,,
2329,20:28:25,5033316,0.26,4.21,21,242,42,17,968,00:00:46,,,
2330,20:29:11,5033317,0.26,4.18,22,243,38,18,972,00:00:46,,,
2331,20:29:56,5033318,0.26,4.15,20,243,37,19,972,00:00:45,,,
2332,20:30:42,5033319,0.26,4.15,22,243,40,19,972,00:00:46,,,
2333,20:31:28,5033320,0.26,4.28,22,243,42,19,972,00:00:46,,,
2334,20:32:13,5033321,0.26,4.22,22,243,45,19,972,00:00:45,,,
2335,20:32:58,5033322,0.26,4.25,22,243,40,19,972,00:00:45,,,
2336,20:33:44,5033323,0.26,4.21,20,242,41,19,968,00:00:46,,,
2337,21:08:21,5033365,0.26,4.14,21,243,40,20,972,00:34:37,,,
2338,21:08:41,5033366,0.26,4.15,22,246,39,18,984,00:00:20,,,
2339,21:09:23,5033367,0.26,4.21,22,244,47,20,976,00:00:42,,,
2340,21:10:09,5033368,0.26,4.22,22,243,43,20,972,00:00:46,,,
2341,21:10:54,5033369,0.26,4.22,23,247,47,21,988,00:00:45,,,
2342,21:11:40,5033370,0.26,4.14,23,244,38,19,976,00:00:46,,,
2343,21:12:25,5033371,0.26,4.24,23,244,44,18,976,00:00:45,,,
2344,21:13:11,5033372,0.26,4.23,22,243,39,18,972,00:00:46,,,
2345,21:13:57,5033373,0.26,4.45,25,243,43,19,972,00:00:46,,,
2346,21:14:43,5033374,0.26,4.22,24,243,40,19,972,00:00:46,,,
2347,21:15:28,5033375,0.26,4.23,22,243,39,19,972,00:00:45,,,
2348,21:16:14,5033376,0.26,4.22,20,243,41,18,972,00:00:46,,,
2349,21:17:00,5033377,0.26,4.14,21,244,39,20,976,00:00:46,,,
2350,21:17:46,5033378,0.26,4.27,22,243,39,18,972,00:00:46,,,
2351,21:18:31,5033379,0.26,4.21,21,242,46,19,968,00:00:45,,,
2352,21:19:17,5033380,0.26,4.21,23,244,47,19,976,00:00:46,,,
2353,21:20:03,5033381,0.26,4.14,21,243,40,19,972,00:00:46,,,
2354,21:20:48,5033382,0.26,4.22,24,243,40,18,972,00:00:45,,,
2355,21:21:34,5033383,0.26,4.14,22,243,48,19,972,00:00:46,,,
2356,21:22:20,5033384,0.26,4.17,22,243,39,19,972,00:00:46,,,
2357,21:23:06,5033385,0.26,4.21,20,243,40,19,972,00:00:46,,,
2358,21:23:51,5033386,0.26,4.21,20,243,39,20,972,00:00:45,,,
2359,21:24:37,5033387,0.26,4.17,23,243,44,20,972,00:00:46,,,
2360,21:25:22,5033388,0.26,4.26,23,243,45,20,972,00:00:45,,,
2361,21:26:08,5033389,0.26,4.23,21,243,42,19,972,00:00:46,,,
2362,21:26:54,5033390,0.26,4.14,23,243,42,19,972,00:00:46,,,
2363,21:27:39,5033391,0.26,4.15,21,242,45,20,968,00:00:45,,,
2364,21:28:25,5033392,0.26,4.14,23,243,39,21,972,00:00:46,,,
2365,21:29:11,5033393,0.26,4.23,22,243,44,19,972,00:00:46,,,
2366,21:30:13,5033394,0.26,4.15,22,237,40,17,948,00:01:02,,,
2367,21:30:59,5033395,0.26,4.23,21,242,39,18,968,00:00:46,,,
2368,21:32:35,5033396,0.26,4.08,21,236,39,30,944,00:01:36,,,
2369,21:33:21,5033397,0.26,4.22,21,242,41,19,968,00:00:46,,,
2370,21:34:06,5033398,0.26,4.15,23,242,46,19,968,00:00:45,,,
2371,21:34:52,5033399,0.26,4.24,22,244,49,20,976,00:00:46,,,
2372,21:35:38,5033400,0.26,4.31,23,243,40,20,972,00:00:46,,,
2373,21:36:23,5033401,0.26,4.22,20,246,46,19,984,00:00:45,,,
2374,21:37:09,5033402,0.26,4.22,23,244,39,18,976,00:00:46,,,
2375,21:37:54,5033403,0.26,4.15,21,244,40,20,976,00:00:45,,,
2376,21:38:40,5033404,0.26,4.21,22,247,44,19,988,00:00:46,,,
2377,21:39:26,5033405,0.26,4.15,22,242,40,21,968,00:00:46,,,
2378,21:40:11,5033406,0.26,4.22,21,242,48,19,968,00:00:45,,,
2379,21:40:57,5033407,0.26,4.15,23,242,39,20,968,00:00:46,,,
2380,21:45:38,5033413,0.26,4.24,23,243,39,20,972,00:04:41,,,
2381,21:46:16,5033414,0.26,4.25,23,242,44,19,968,00:00:38,,,
2382,21:47:02,5033415,0.26,4.25,20,243,48,20,972,00:00:46,,,
2383,21:47:47,5033416,0.26,4.22,23,243,46,19,972,00:00:45,,,
2384,21:48:33,5033417,0.26,4.19,21,242,38,18,968,00:00:46,,,
2385,21:49:19,5033418,0.26,4.23,22,243,41,20,972,00:00:46,,,
2386,21:50:04,5033419,0.26,4.2,21,243,40,19,972,00:00:45,,,
2387,21:50:50,5033420,0.26,4.22,21,242,43,20,968,00:00:46,,,
2388,21:51:36,5033421,0.26,4.23,23,243,40,19,972,00:00:46,,,
2389,21:52:21,5033422,0.26,4.24,23,242,38,18,968,00:00:45,,,
2390,21:53:07,5033423,0.26,4.18,21,243,40,18,972,00:00:46,,,
2391,21:53:52,5033424,0.26,4.15,22,243,47,19,972,00:00:45,,,
2392,21:54:38,5033425,0.26,4.18,22,243,43,20,972,00:00:46,,,
2393,21:55:25,5033426,0.26,4.23,22,242,47,19,968,00:00:47,,,
2394,21:56:09,5033427,0.26,4.23,22,243,43,20,972,00:00:44,,,
2395,21:56:55,5033428,0.26,4.15,23,243,44,21,972,00:00:46,,,
2396,21:57:41,5033429,0.26,4.22,22,243,44,21,972,00:00:46,,,
2397,21:58:25,5033430,0.26,4.23,22,243,46,20,972,00:00:44,,,
2398,21:59:11,5033431,0.26,4.15,21,243,43,20,972,00:00:46,,,
2399,21:59:58,5033432,0.26,4.2,20,243,47,20,972,00:00:47,,,
2400,22:00:42,5033433,0.26,4.22,24,243,44,19,972,00:00:44,,,
2401,22:01:28,5033434,0.26,4.18,23,243,45,19,972,00:00:46,,,
2402,22:02:14,5033435,0.26,4.14,22,243,41,19,972,00:00:46,,,
2403,22:02:59,5033436,0.26,4.19,23,243,39,19,972,00:00:45,,,
2404,22:03:45,5033437,0.26,4.15,20,243,40,20,972,00:00:46,,,
2405,22:04:31,5033438,0.26,4.27,22,243,47,19,972,00:00:46,,,
2406,22:05:17,5033439,0.26,4.32,24,243,47,19,972,00:00:46,,,
2407,22:06:02,5033440,0.26,4.15,23,243,41,18,972,00:00:45,,,
2408,22:06:48,5033441,0.26,4.23,22,243,44,19,972,00:00:46,,,
2409,22:07:33,5033442,0.26,4.27,24,243,40,19,972,00:00:45,,,
2410,22:08:19,5033443,0.26,4.2,21,242,40,19,968,00:00:46,,,
2411,22:09:05,5033444,0.26,4.23,21,243,39,19,972,00:00:46,,,
2412,22:09:50,5033445,0.26,4.23,22,243,42,19,972,00:00:45,,,
2413,22:10:36,5033446,0.26,4.23,23,242,47,19,968,00:00:46,,,
2414,22:11:21,5033447,0.26,4.19,21,242,43,20,968,00:00:45,,,
2415,22:12:07,5033448,0.26,4.15,20,242,45,20,968,00:00:46,,,
2416,22:12:53,5033449,0.26,4.17,21,243,44,19,972,00:00:46,,,
2417,23:39:04,5033458,0.26,4.15,23,243,44,20,972,01:26:11,,,
2418,23:39:49,5033459,0.26,4.24,23,242,39,20,968,00:00:45,,,
2419,23:40:34,5033460,0.26,4.17,20,243,46,19,972,00:00:45,,,
2420,23:41:20,5033461,0.26,4.15,22,243,41,21,972,00:00:46,,,
2421,23:42:05,5033462,0.26,4.09,20,243,44,21,972,00:00:45,,,
2422,23:42:51,5033463,0.26,4.12,20,243,41,21,972,00:00:46,,,
2423,23:43:37,5033464,0.26,4.17,20,243,41,17,972,00:00:46,,,
2424,23:44:22,5033465,0.26,4.21,21,242,46,17,968,00:00:45,,,
2425,23:45:08,5033466,0.26,4.21,20,242,42,16,968,00:00:46,,,
2426,23:45:54,5033467,0.26,4.15,21,243,39,20,972,00:00:46,,,
2427,23:46:40,5033468,0.26,4.19,20,243,45,21,972,00:00:46,,,
2428,23:47:25,5033469,0.26,4.21,20,242,48,19,968,00:00:45,,,
2429,23:48:11,5033470,0.26,4.21,22,243,47,20,972,00:00:46,,,
2430,23:48:57,5033471,0.26,4.17,23,244,42,20,976,00:00:46,,,
2431,23:49:42,5033472,0.26,4.22,20,243,43,19,972,00:00:45,,,
2432,23:50:28,5033473,0.26,4.19,21,243,40,19,972,00:00:46,,,
2433,23:51:21,5033474,0.26,4.21,20,243,41,19,972,00:00:53,,,
2434,23:51:59,5033475,0.26,4.22,20,244,38,21,976,00:00:38,,,
2435,23:52:45,5033476,0.26,4.12,20,243,41,20,972,00:00:46,,,
2436,23:53:30,5033477,0.26,4.19,21,243,47,20,972,00:00:45,,,
2437,23:54:16,5033478,0.26,4.21,20,243,42,20,972,00:00:46,,,
2438,23:55:02,5033479,0.26,4.23,21,242,45,19,968,00:00:46,,,
2439,23:55:47,5033480,0.26,4.22,22,243,40,19,972,00:00:45,,,
2440,23:56:33,5033481,0.26,4.15,20,242,44,18,968,00:00:46,,,
2441,23:57:19,5033482,0.26,4.21,20,242,41,17,968,00:00:46,,,
2442,23:58:04,5033483,0.26,4.26,23,242,46,19,968,00:00:45,,,
2443,23:58:50,5033484,0.26,4.21,22,243,39,18,972,00:00:46,,,
2444,23:59:35,5033485,0.26,4.18,23,243,41,20,972,00:00:45,,,
2445,00:00:21,5033486,0.26,4.21,22,243,40,18,972,###############################################################################################################################################################################################################################################################,,,
2446,00:01:07,5033487,0.26,4.15,23,243,42,20,972,00:00:46,,,
2447,00:01:52,5033488,0.26,4.2,20,242,41,18,968,00:00:45,,,
2448,00:02:38,5033489,0.26,4.22,20,243,46,18,972,00:00:46,,,
2449,00:03:24,5033490,0.26,4.13,22,242,39,18,968,00:00:46,,,
2450,00:04:09,5033491,0.26,4.22,22,243,47,18,972,00:00:45,,,
2451,00:04:55,5033492,0.26,4.16,21,243,38,18,972,00:00:46,,,
2452,00:05:41,5033493,0.26,4.21,20,243,39,18,972,00:00:46,,,
2453,00:06:26,5033494,0.26,4.26,22,243,43,18,972,00:00:45,,,
2454,00:07:12,5033495,0.26,4.22,22,243,47,19,972,00:00:46,,,
2455,00:07:58,5033496,0.26,4.21,21,243,40,20,972,00:00:46,,,
2456,00:08:43,5033497,0.26,4.22,22,242,40,19,968,00:00:45,,,
2457,00:09:29,5033498,0.26,4.24,21,243,43,20,972,00:00:46,,,
2458,00:10:15,5033499,0.26,4.14,22,242,40,19,968,00:00:46,,,
2459,00:11:00,5033500,0.26,4.24,23,242,41,19,968,00:00:45,,,
2460,00:11:46,5033501,0.26,4.23,20,243,45,19,972,00:00:46,,,
